Year,total_precip,avg_precip,min_precip,max_precip,std_precip,avg_month_precip,Annual_Variation
2053,2790.0,14.946109102706712,9,653,226.39486823608956,14.946109102706712,42.20183486238531
2054,4973.0,26.38330204857249,0,1557,454.7047910124732,26.38330204857249,78.24372759856631
2055,2821.0,14.945193733778273,0,498,205.82316255082722,14.945193733778273,-43.27367786044641
2056,4934.0,26.646157767890244,9,1585,518.9100173060895,26.646157767890244,74.90251683800071
2057,4428.0,23.43249443826474,0,916,331.29497979348196,23.43249443826474,-10.255370895824889
2058,2771.0,14.680431961438636,0,1234,336.70636204625583,14.680431961438636,-37.42095754290876
2059,2034.0,10.742949341861326,3,588,177.92873956625547,10.742949341861326,-26.59689642728257
2060,2652.0,14.02959306637004,0,690,247.45320953483494,14.02959306637004,30.3834808259587
2061,2617.0,13.82311943826474,4,706,228.77200175694313,13.82311943826474,-1.3197586726998445
2062,2580.0,13.743731460882463,0,620,218.18715902554018,13.743731460882463,-1.4138326327856277
2063,3767.0,20.00053299962922,0,1856,535.0942921720913,20.00053299962922,46.007751937984494
2064,2629.0,13.848911985539488,0,737,222.18070382352096,13.848911985539488,-30.20971595434032
2065,3951.0,20.990996941045605,0,1745,517.6770009115021,20.990996941045605,50.2852795739825
2066,2952.0,15.681822395253988,8,1028,324.8784388044242,15.681822395253988,-25.284738041002274
2067,3434.0,18.60896366332963,0,1387,494.1951828861536,18.60896366332963,16.327913279132787
2068,2628.0,13.858378522432332,0,740,239.599666109951,13.858378522432332,-23.471170646476413
2069,2546.0,13.734595152020765,0,712,239.75132318654047,13.734595152020765,-3.120243531202438
2070,4746.0,24.991512560252133,0,963,362.49827585796874,24.991512560252133,86.41005498821681
2071,4880.0,25.783173433444563,12,2072,592.7170616335547,25.783173433444563,2.823430257058579
2072,2180.0,11.624640804597702,7,477,175.47563070038237,11.624640804597702,-55.32786885245902
2073,3652.0,19.43749420652577,13,1090,356.6626451203468,19.43749420652577,67.52293577981652
2074,3018.0,16.179985863922877,3,1017,323.4753046636987,16.179985863922877,-17.360350492880617
2075,4063.0,22.081971866889134,3,1348,390.81487324757114,22.081971866889134,34.62557985420809
2076,1583.0,8.405485261401557,0,328,108.30383048151946,8.405485261401557,-61.038641397981785
2077,2864.0,15.351959352984798,0,641,231.5828276461924,15.351959352984798,80.92229943145925
2078,3790.0,19.95452702076381,0,1444,422.8293946377155,19.95452702076381,32.332402234636874
2079,1411.0,7.582012421208749,0,740,203.6554391092658,7.582012421208749,-62.770448548812666
2080,3627.0,19.436880098257323,0,1019,346.04417085369056,19.436880098257323,157.0517363571935
2081,5076.0,26.793410502410087,0,1258,452.90035026783465,26.793410502410087,39.95037220843673
2082,2462.0,12.95581317204301,0,1080,316.54838301257956,12.95581317204301,-51.49724192277384
2083,4602.0,24.825013904338153,0,1375,422.82115282082003,24.825013904338153,86.92120227457352
2084,2975.0,15.710743418613275,0,924,284.8902367047649,15.710743418613275,-35.3541938287701
2085,2291.0,12.125110076010381,0,431,147.331079442516,12.125110076010381,-22.991596638655466
2086,1947.0,10.534830367074527,0,625,190.2754582178164,10.534830367074527,-15.01527717154081
2087,1843.0,9.707122497219133,0,590,216.55503534513653,9.707122497219133,-5.341551104262965
2088,2651.0,14.167477753058956,0,460,197.13698898035958,14.167477753058956,43.841562669560496
2089,4353.0,23.407165368928435,0,993,379.34827485618496,23.407165368928435,64.20218785364014
2090,3199.0,17.196039581015945,0,845,289.3800452796644,17.196039581015945,-26.51045256145187
2091,2684.0,14.413966907675194,5,645,222.436235330215,14.413966907675194,-16.098780869021567
2092,5615.0,29.907240684093434,4,1224,510.7156224061459,29.907240684093434,109.20268256333831
2093,3368.0,17.930947580645164,0,1387,405.7536945069763,17.930947580645164,-40.01780943900267
2094,3126.0,16.608013533555805,0,1407,400.3292962731374,16.608013533555805,-7.18527315914489
2095,3429.0,18.07515294771969,0,1118,380.3909770940229,18.07515294771969,9.692898272552775
2096,1711.0,9.135990220615499,0,570,185.119842428104,9.135990220615499,-50.10207057451153
2097,1306.0,6.9772779940674825,0,337,105.13094288322137,6.9772779940674825,-23.670368205727645
2098,2364.0,12.623789163885798,7,499,173.92056703093982,12.623789163885798,81.01071975497702
2099,3913.0,20.74056243047831,0,1182,394.5967926730763,20.74056243047831,65.52453468697124
2100,3750.0,20.082985724879496,0,1220,368.66651597344713,20.082985724879496,-4.16560184002045
2006,4253.0,22.460795559881348,26,1583,445.85351412835814,22.460795559881348,
2007,3025.0,16.344010706340377,30,863,249.32470917672921,16.344010706340377,-28.87373618622149
2008,2853.0,15.33652553763441,13,747,251.16243385868472,15.33652553763441,-5.685950413223139
2009,3198.0,16.909540693362995,29,985,289.7031395944978,16.909540693362995,12.092534174553094
2010,2195.0,11.630231507230256,0,384,124.67810067481294,11.630231507230256,-31.363352095059415
2011,2917.0,15.407234890619208,18,959,292.12527148883277,15.407234890619208,32.89293849658315
2012,2607.0,13.857156099369673,26,634,178.39492705791832,13.857156099369673,-10.62735687350017
2013,3615.0,19.426249073044122,44,1097,308.4162255488809,19.426249073044122,38.6651323360184
2014,3417.0,18.247815860215052,21,625,215.85522294521223,18.247815860215052,-5.477178423236517
2015,3070.0,16.262073600296624,17,653,166.90489035448428,16.262073600296624,-10.155106818846937
2016,4094.0,21.690141824249167,16,1184,327.4496028769044,21.690141824249167,33.355048859934854
2017,2924.0,15.433276557285874,10,754,273.9334137185808,15.433276557285874,-28.57840742550073
2018,3495.0,18.445622450871337,23,899,266.46716495658524,18.445622450871337,19.528043775649785
2019,4424.0,23.667541481275492,8,1463,431.69903938514926,23.667541481275492,26.58082975679543
2020,3641.0,19.309325176121614,28,951,280.2574979398681,19.309325176121614,-17.698915009041592
2021,2247.0,11.961873146088246,0,465,149.45849226153362,11.961873146088246,-38.28618511397968
2022,5205.0,28.202655728587317,10,1915,540.2514776388022,28.202655728587317,131.6421895861148
2023,2016.0,10.827151696329253,7,879,238.18403885154933,10.827151696329253,-61.26801152737752
2024,1993.0,10.676776279199109,0,429,148.6542408857996,10.676776279199109,-1.1408730158730118
2025,2540.0,13.459752734519837,0,682,190.2349424615082,13.459752734519837,27.446061214249884
2026,3482.0,18.61646621245829,0,618,229.90900703354689,18.61646621245829,37.08661417322834
2027,4707.0,25.34271876158695,21,995,369.6925319529976,25.34271876158695,35.1809304997128
2028,2471.0,13.08578976640712,34,423,122.04876695465428,13.08578976640712,-47.50371786700659
2029,2465.0,13.029268631813126,0,640,186.00999891664344,13.029268631813126,-0.2428166734115722
2030,3977.0,21.240568223952536,9,677,269.6551529549389,21.240568223952536,61.338742393509136
2031,3671.0,19.496697719688544,47,584,189.84752653994028,19.496697719688544,-7.694241890872522
2032,4077.0,21.657594086021504,43,867,278.41993299853567,21.657594086021504,11.059656769272674
2033,4022.0,21.710853494623652,35,986,334.1120751901655,21.710853494623652,-1.3490311503556507
2034,2210.0,11.873632740081574,0,545,155.91363188015538,11.873632740081574,-45.05221282943809
2035,1861.0,9.813432749351131,51,321,93.55742848241621,9.813432749351131,-15.791855203619908
2036,3446.0,18.201618696700038,10,746,237.4492609277854,18.201618696700038,85.16926383664696
2037,3611.0,19.037715517241377,0,954,325.5494539539223,19.037715517241377,4.7881601857225675
2038,2892.0,15.359792130144605,16,729,217.66279174238971,15.359792130144605,-19.911381888673496
2039,4487.0,23.778642936596224,14,1513,409.87258737171953,23.778642936596224,55.15214384508991
2040,2972.0,16.19369322395254,0,966,268.957358341542,16.19369322395254,-33.7642077111656
2041,2447.0,13.07229676492399,32,501,191.0499498386046,13.07229676492399,-17.664872139973088
2042,2627.0,13.870573785687801,0,519,187.8633247546705,13.870573785687801,7.355946056395579
2043,3834.0,20.34262027252503,24,986,287.4228750306925,20.34262027252503,45.945945945945944
2044,2831.0,14.959758527994069,0,539,174.0070313800479,14.959758527994069,-26.16066770996348
2045,2904.0,15.573530774935115,13,675,239.6656762317799,15.573530774935115,2.5785941363475784
2046,3094.0,16.585314701520208,9,674,228.029038554835,16.585314701520208,6.542699724517909
2047,2761.0,14.6268539117538,20,796,212.97266505494565,14.6268539117538,-10.762766645119582
2048,2975.0,15.7987289117538,32,742,227.49244076685406,15.7987289117538,7.750814922129656
2049,3862.0,21.007282397107897,40,1442,387.2053327331246,21.007282397107897,29.81512605042016
2050,2923.0,15.449776371894698,20,851,227.8729543700466,15.449776371894698,-24.31382703262558
2051,2773.0,14.811746848350019,10,454,156.40940353812334,14.811746848350019,-5.131713992473486
2052,2217.0,11.675322117167221,19,720,210.78516637476264,11.675322117167221,-20.05048683736026
2053,3228.0,17.33179226918799,15,754,263.3324894501246,17.33179226918799,45.60216508795669
2054,4174.0,22.107011262513907,3,951,281.6422080110389,22.107011262513907,29.306071871127635
2055,2731.0,14.428682332220987,0,681,202.45738421762348,14.428682332220987,-34.571154767609016
2056,3429.0,18.313079347423063,13,734,251.9856146687743,18.313079347423063,25.55840351519589
2057,3470.0,18.356796903967368,13,880,268.6402912085342,18.356796903967368,1.1956838728492292
2058,2608.0,13.915809232480534,0,943,255.05947018947037,13.915809232480534,-24.841498559077813
2059,1737.0,9.216212458286984,13,450,136.1163439521834,9.216212458286984,-33.39723926380368
2060,2479.0,13.172674499443827,6,609,192.49531674743926,13.172674499443827,42.71732872769143
2061,2361.0,12.55260474601409,7,377,139.9656613731967,12.55260474601409,-4.759983864461481
2062,2458.0,12.974920050055617,16,916,248.62671301419408,12.974920050055617,4.108428631935612
2063,3526.0,18.670727892102335,0,1457,428.68887496079424,18.670727892102335,43.44995931651749
2064,1958.0,10.424400954764554,12,400,128.01266509311657,10.424400954764554,-44.46965399886557
2065,2587.0,13.810622914349276,6,1030,300.48580614892563,13.810622914349276,32.124616956077624
2066,2932.0,15.583895300333703,4,856,273.36067860257555,15.583895300333703,13.335910320834943
2067,3632.0,19.48973975713756,44,1349,408.48574768357105,19.48973975713756,23.874488403819917
2068,2415.0,12.809846588802372,0,594,184.96246547979305,12.809846588802372,-33.507709251101325
2069,1895.0,10.118366472005933,5,475,139.9061102917585,10.118366472005933,-21.53209109730849
2070,2809.0,15.020068594734893,9,529,185.2209777699616,15.020068594734893,48.23218997361478
2071,3759.0,20.021279430849088,19,1080,302.4969195936322,20.021279430849088,33.819864720541126
2072,1818.0,9.66225203930293,9,459,134.0864714211759,9.66225203930293,-51.63607342378291
2073,2868.0,15.225928114571746,11,659,214.2229085449419,15.225928114571746,57.755775577557756
2074,2689.0,14.341577447163516,13,798,217.59238720529027,14.341577447163516,-6.241283124128316
2075,2586.0,13.985927651093808,0,702,210.40934130663237,13.985927651093808,-3.830420230568987
2076,1721.0,9.175710279940676,0,390,139.81120928746824,9.175710279940676,-33.449342614075796
2077,2578.0,13.778109936967,3,627,214.3064217988869,13.778109936967,49.79662986635678
2078,3806.0,20.049991889136077,8,866,334.6234880995038,20.049991889136077,47.63382467028705
2079,1457.0,7.720383759733036,3,447,131.88525200707505,7.720383759733036,-61.7183394640042
2080,2828.0,15.207522246941046,0,721,246.68910626842674,15.207522246941046,94.0974605353466
2081,4219.0,22.403880469039674,10,790,307.06483127518953,22.403880469039674,49.18670438472419
2082,2317.0,12.245081340378198,17,677,208.38882291320596,12.245081340378198,-45.081772931974406
2083,3637.0,19.642339868372265,5,1132,331.0631519907654,19.642339868372265,56.970220112214065
2084,2440.0,12.971774193548386,5,499,169.74544221131578,12.971774193548386,-32.911740445422055
2085,2567.0,13.665554319614381,0,528,173.9913573262834,13.665554319614381,5.204918032786887
2086,2506.0,13.345041944753431,7,495,163.6786393201537,13.345041944753431,-2.376314764316323
2087,2018.0,10.726368418613275,5,497,164.29564999129042,10.726368418613275,-19.47326416600159
2088,2471.0,13.308722654801633,9,568,195.1919606826867,13.308722654801633,22.44796828543112
2089,3418.0,18.267681683351874,0,789,289.73744645590403,18.267681683351874,38.324564953460126
2090,2757.0,14.70829277901372,12,530,174.3633223525469,14.70829277901372,-19.338794616734933
2091,2376.0,12.960175658138674,4,807,237.75464817175018,12.960175658138674,-13.819368879216542
2092,3372.0,17.962423526140157,22,657,265.88821984914165,17.962423526140157,41.91919191919191
2093,2181.0,11.605898915461623,0,709,214.93936777189472,11.605898915461623,-35.320284697508896
2094,2487.0,13.17706595291064,11,970,284.80779004923176,13.17706595291064,14.030261348005514
2095,2274.0,12.051440257693734,7,501,189.30903066390965,12.051440257693734,-8.564535585042222
2096,1677.0,8.863899703374118,17,465,131.0566324498341,8.863899703374118,-26.2532981530343
2097,1618.0,8.63156979977753,0,276,113.30235762076728,8.63156979977753,-3.518187239117476
2098,1885.0,9.997392936596219,9,419,122.00406724467192,9.997392936596219,16.501854140914716
2099,2985.0,15.759084167593622,7,865,274.163894247749,15.759084167593622,58.35543766578248
2100,3340.0,17.722492584352985,7,940,301.4324387844068,17.722492584352985,11.892797319933003
2006,6116.0,32.11345360585836,7,2408,750.9194767790091,32.11345360585836,
2007,3034.0,16.49048132183908,0,1123,312.7449827613934,16.49048132183908,-50.39241334205363
2008,3681.0,19.930240776789024,0,1402,488.561176033537,19.930240776789024,21.324983520105476
2009,2683.0,14.094080228031146,24,830,256.9865430977531,14.094080228031146,-27.11219777234447
2010,1616.0,8.506129495736003,6,380,134.23949651366556,8.506129495736003,-39.76891539321655
2011,2643.0,13.998314098998888,0,951,283.07022096999185,13.998314098998888,63.5519801980198
2012,2853.0,15.137484936967,8,760,235.66699348483618,15.137484936967,7.945516458569801
2013,4567.0,24.492416342232108,20,1279,427.36198374623257,24.492416342232108,60.07711181212758
2014,4110.0,21.939846357063406,0,793,281.19339834485316,21.939846357063406,-10.006568863586596
2015,3157.0,16.74064353911754,0,768,217.2332045326293,16.74064353911754,-23.187347931873482
2016,5142.0,27.142930802743788,18,1657,470.1445619071959,27.142930802743788,62.8761482420019
2017,3742.0,19.687615869484613,6,839,343.932824660264,19.687615869484613,-27.22676001555815
2018,3393.0,17.877931497960695,13,990,291.16946799228293,17.877931497960695,-9.326563335114912
2019,6119.0,32.90616309788654,2,1970,639.241519065345,32.90616309788654,80.34188034188034
2020,4724.0,25.02431521134594,28,1240,422.7566102560095,25.02431521134594,-22.79784278476875
2021,3765.0,19.92404175936225,29,738,254.62918671525605,19.92404175936225,-20.30059271803556
2022,6560.0,35.453281423804235,0,2310,709.9581720500202,35.453281423804235,74.23638778220452
2023,1603.0,8.575749675565444,7,773,210.833608815247,8.575749675565444,-75.5640243902439
2024,3339.0,17.956409899888765,5,892,332.1002381538113,17.956409899888765,108.29694323144103
2025,2726.0,14.427842278457545,0,1084,308.00054112506575,14.427842278457545,-18.358790056903263
2026,4076.0,21.650103123841305,0,976,316.3867981768615,21.650103123841305,49.52311078503302
2027,5818.0,31.22578907119021,17,1270,467.1199638273455,31.22578907119021,42.73797841020608
2028,2231.0,11.76533532628847,35,694,193.2071231198333,11.76533532628847,-61.65348917153661
2029,2762.0,14.615533463107155,0,882,276.14549305272635,14.615533463107155,23.800986104885702
2030,5078.0,27.29476038190582,0,1075,366.96614491687313,27.29476038190582,83.8522809558291
2031,3928.0,20.823020949202817,7,847,267.3531315876007,20.823020949202817,-22.64671130366286
2032,4872.0,25.897513440860212,0,1175,399.8474709185992,25.897513440860212,24.032586558044812
2033,4736.0,25.64519025769373,24,1359,421.61018905518813,25.64519025769373,-2.791461412151064
2034,3289.0,17.689371292176492,14,726,288.83699660199454,17.689371292176492,-30.553209459459463
2035,3210.0,17.025444938820915,0,723,251.9374020375985,17.025444938820915,-2.401945880206746
